Longitude,Latitude,Housing_median_age,Rooms,Bedrooms,Population,Housholds,Median_income,House_value,Close_to_Ocean (Chose this as output!)
0.3225555556,0.524,0.5,0.06513224822,0.06020170675,0.03264951516,0.06461690233,0.4901139924,0.7275985448,0
0.3448333333,0.186,0.6923076923,0.0236775178,0.04328937161,0.02180371055,0.04981913844,0.1770748617,0.30999938,0
0.3453333333,0.165,0.07692307692,0.04193794507,0.07075252133,0.02886609495,0.06757645511,0.1484034398,0.4499991,0
0.324,0.49,0.25,0.02118514751,0.02017067494,0.01135026064,0.02088128905,0.3515032331,0.6457987084,0
0.3451111111,0.17,0.3076923077,0.03827568667,0.05554693561,0.02340115464,0.055738244,0.253509766,0.4107991784,0
0.3196666667,0.572,1,0.0750508647,0.06299456943,0.03124824842,0.06527458073,0.4481567895,0.8103983792,1
0.3426666667,0.209,0.5769230769,0.04758392675,0.1188518231,0.07272574407,0.1346596514,0.1336177588,0.42499915,0
0.344,0.19,0.8076923077,0.04496439471,0.05771916214,0.03236926181,0.06050641236,0.2371841877,0.3221993556,0
0.3207777778,0.611,1,0.03967446592,0.05477114042,0.01877697438,0.04718842486,0.1160655956,0.1967996064,1
0.3436666667,0.219,0.8653846154,0.09142929807,0.09604344453,0.04725071465,0.09980269648,0.3153123125,0.401999196,0
0.3348333333,0.459,0.5961538462,0.03944557477,0.04592707525,0.02965080433,0.04718842486,0.2229051397,0.1851996296,0
0.3433333333,0.192,0.75,0.02670396745,0.03366951125,0.02508267474,0.03403485695,0.2102393174,0.3111993776,0
0.3442777778,0.206,0.5961538462,0.03847914547,0.06035686579,0.03912336752,0.05984873397,0.164695687,0.3411993176,0
0.3249444444,0.486,0.6923076923,0.0259155646,0.02606671839,0.01687125161,0.0277869122,0.1749883341,0.41999916,0
0.3194444444,0.575,0.8653846154,0.04252288911,0.05337470908,0.02348523065,0.05162775403,0.2761082594,0.582998834,1
0.345,0.161,0.8461538462,0.03736012208,0.04840961986,0.0142088448,0.04373561329,0.2328978068,1,0
0.3232777778,0.523,0.3269230769,0.05897761953,0.05027152832,0.03015526036,0.0555738244,0.4310645957,0.5565988868,0
0.3435555556,0.212,0.7307692308,0.05673957274,0.07587276959,0.02634381481,0.07957908583,0.3610759283,0.8701982596,0
0.3354444444,0.458,0.25,0.04547304171,0.0628394104,0.04629785326,0.06757645511,0.1790413972,0.1247997504,0
0.3232222222,0.538,0.6153846154,0.09529501526,0.1031807603,0.04727873998,0.1067083196,0.3663022465,0.6615986768,0
0.3206666667,0.575,0.3846153846,0.02939979654,0.05663304888,0.01633877025,0.05360078921,0.2131324578,0.1999996,1
0.3474444444,0.21,0.1346153846,0.04473550356,0.07339022498,0.02981895634,0.05392962841,0.1305446304,0.2175995648,0
0.3417777778,0.219,0.3846153846,0.1449389624,0.2473235066,0.1067485006,0.227063466,0.1909606026,0.4421991156,0
0.3219444444,0.561,0.3076923077,0.04175991862,0.05368502715,0.01975786111,0.05771127918,0.1931271249,0.3277993444,1
0.3415555556,0.217,0.3846153846,0.4419379451,0.6915438324,0.208788745,0.6912199934,0.2143457103,0.5191989616,0
0.3491111111,0.091,0.09615384615,0.04117497457,0.04220325834,0.029790931,0.04866820125,0.4059129391,0.4291991416,0
0.3555555556,0.212,0.6153846154,0.08044252289,0.1104732351,0.0380584048,0.08944426176,0.1416572229,0.1153997692,0
0.3247222222,0.751,0.9230769231,0.02103255341,0.03072148953,0.01109803262,0.02647155541,0.05348976735,0.1165997668,0
0.3217777778,0.564,0.6923076923,0.03407934893,0.03801396431,0.02211198924,0.04077606051,0.2533164456,0.343999312,1
0.3205555556,0.597,0.6730769231,0.04605798576,0.05849495733,0.0255310801,0.0559026636,0.224985001,0.2993994012,1
0.344,0.176,0.5192307692,0.01345371312,0.02467028704,0.005408889636,0.02548503782,0.1396706886,0.1425997148,0
0.3443888889,0.216,0.9038461538,0.04437945066,0.04189294026,0.02110307718,0.04521538967,0.368775415,0.636998726,0
0.3428888889,0.197,0.7692307692,0.05544252289,0.0996121024,0.0690544252,0.1037487669,0.1034664356,0.1801996396,0
0.3493333333,0.08,0.5961538462,0.04392166836,0.053064391,0.02463426938,0.05672476159,0.2541497234,0.3325993348,1
0.3296666667,0.347,0.3461538462,0.06291963377,0.06966640807,0.03556414999,0.07086484709,0.2604026398,0.3695992608,0
0.3434444444,0.198,0.5769230769,0.04412512716,0.08890612878,0.06269267418,0.08960868135,0.1562829145,0.3121993756,0
0.342,0.221,0.3846153846,0.1463886063,0.2291698991,0.112970125,0.2250904308,0.2163055796,0.4423991152,0
0.3449444444,0.165,0.4615384615,0.03799593082,0.07664856478,0.02281262261,0.07546859586,0.1404839677,0.3625992748,0
0.346,0.149,0.07692307692,0.09214140387,0.1138867339,0.03164060311,0.08714238737,0.3818478768,1,0
0.3485,0.098,0.3269230769,0.04712614446,0.0608223429,0.009836892551,0.03419927655,0.351589894,0.4613990772,1
0.3427222222,0.212,0.75,0.09905900305,0.08704422033,0.03562020066,0.08812890497,0.5337844144,1,0
0.3440555556,0.186,0.5961538462,0.0748474059,0.08037238169,0.04772714534,0.07760605064,0.2472568495,0.4517990964,0
0.3203888889,0.639,0.6923076923,0.02113428281,0.01892940264,0.007622891094,0.01792173627,0.4228184788,0.6095987808,0
0.3216666667,0.569,0.8461538462,0.05953713123,0.07757951901,0.03519982064,0.07974350543,0.19670022,0.3141993716,1
0.3433888889,0.18,0.7884615385,0.05404374364,0.09169899147,0.04495263718,0.09125287734,0.1996066929,0.3811992376,1
0.3477222222,0.195,0.7115384615,0.03718209563,0.03987587277,0.02379350933,0.04718842486,0.20359976,0.2477995044,0
0.3445,0.175,0.4230769231,0.07690742625,0.1169899147,0.06605571437,0.1221637619,0.2208186121,0.3835992328,0
0.3215555556,0.582,0.5,0.05770600203,0.04918541505,0.02572725744,0.05146333443,0.4443503766,0.728998542,1
0.3448333333,0.176,0.4038461538,0.07334689725,0.1027152832,0.0732302001,0.1060506412,0.2699820012,0.3557992884,0
0.3482777778,0.202,0.3461538462,0.04155645982,0.04251357642,0.02519477608,0.04685958566,0.347570162,0.2585994828,0
0.3411666667,0.218,0.1346153846,0.3014496439,0.4175329713,0.1234235749,0.4023347583,0.2800413306,0.5425989148,0
0.3425,0.204,0.6923076923,0.0497456765,0.09325058185,0.04685835996,0.08977310095,0.1245583628,0.3013993972,0
0.3481111111,0.239,0.1538461538,0.09102238047,0.1042668735,0.06210414214,0.1035843473,0.226904873,0.200999598,0
0.3177777778,0.637,0.5,0.04155645982,0.04887509697,0.02547502943,0.05212101282,0.2781881208,0.5143989712,0
0.3178333333,0.708,0.4423076923,0.02421159715,0.0310318076,0.008996132504,0.02104570865,0.101379908,0.177999644,0
0.3187222222,0.65,0.3653846154,0.05358596134,0.05151280062,0.02449414271,0.0560670832,0.3854343044,0.5311989376,0
0.3197222222,0.572,0.8846153846,0.03575788403,0.03646237393,0.02160753321,0.03929628412,0.3142657156,0.4385991228,1
0.3206666667,0.59,1,0.05750254323,0.05089216447,0.02295274929,0.0550805656,0.3271981868,0.6935986128,1
0.3273888889,0.666,0.4230769231,0.04656663276,0.04251357642,0.02278459728,0.04422887208,0.3092727152,0.3467993064,0
0.3450555556,0.166,0.6346153846,0.09142929807,0.1217998448,0.04542906788,0.1203551463,0.275794947,0.5303989392,0
0.3451666667,0.171,0.3076923077,0.08639369278,0.1064391001,0.05392074435,0.1021045709,0.3276314912,0.310999378,0
0.3433333333,0.185,0.8846153846,0.04715157681,0.07168347556,0.03811445547,0.07053600789,0.1656156256,0.3163993672,0
0.3431666667,0.195,0.8269230769,0.04280264496,0.08068269977,0.06137548344,0.08122328182,0.1492633824,0.3055993888,0
0.3187222222,0.622,0.3269230769,0.06744659207,0.053064391,0.03360237655,0.05754685959,0.3709752683,0.5341989316,0
0.3434444444,0.183,0.8653846154,0.03903865717,0.04251357642,0.01656297293,0.04537980927,0.2827211519,0.7433985132,1
0.3212222222,0.578,0.6346153846,0.003611393693,0.004809930178,0.01611456757,0.007727721144,0.2583161123,0.4499991,1
0.3254444444,0.654,0.3461538462,0.06421668362,0.07773467804,0.04837172804,0.07694837225,0.1598560096,0.1751996496,0
0.3427777778,0.517,0.4230769231,0.08850457782,0.1044220326,0.04318704109,0.1045708648,0.1833211119,0.188999622,0
0.3183333333,0.635,0.3076923077,0.03377416073,0.02901474011,0.01701137829,0.03239066097,0.3357509499,0.5155989688,0
0.3431111111,0.216,1,0.0484231943,0.04608223429,0.02233619192,0.04702400526,0.4439904006,0.7607984784,0
0.3453333333,0.16,0.4038461538,0.1088758901,0.09030256012,0.04044055826,0.09470568892,0.603419772,1,0
0.3446666667,0.175,0.4230769231,0.05849440488,0.08363072149,0.04554116922,0.08911542256,0.1853209786,0.3925992148,0
0.3311666667,0.603,0.3846153846,0.03944557477,0.04794414275,0.01813239168,0.03748766853,0.1739484034,0.2781994436,0
0.3427777778,0.207,0.6923076923,0.06757375381,0.1145073701,0.06372961157,0.1188753699,0.2283181121,0.5633988732,0
0.3456111111,0.168,0.3076923077,0.0508138352,0.04778898371,0.02292472395,0.04916146005,0.4581161256,0.6521986956,0
0.3428333333,0.205,0.7692307692,0.0230671414,0.05415050427,0.03996412757,0.05310753042,0.1237984134,0.2875994248,0
0.338,0.217,0.3269230769,0.2030010173,0.2487199379,0.1803990808,0.2624136797,0.2751749883,0.4477991044,1
0.3484444444,0.215,0.6923076923,0.04409969481,0.04344453064,0.01692730228,0.04258467609,0.2552629825,0.2443995112,0
0.3205555556,0.581,1,0.01454730417,0.01691233514,0.007678941763,0.0134824071,0.1234317712,0.16999966,1
0.3229444444,0.532,0.75,0.04677009156,0.0730799069,0.04282271173,0.07497533706,0.1787747484,0.3697992604,0
0.3201111111,0.518,1,0.04440488301,0.04887509697,0.02637184014,0.03617231174,0.2202986468,0.5721988556,1
0.3428888889,0.209,0.7307692308,0.02009155646,0.04266873545,0.01860882238,0.03189740217,0.2023665089,0.3499993,0
0.3348333333,0.473,0.1730769231,0.04122583927,0.06640806827,0.01900117706,0.06478132193,0.1495700287,0.1083997832,0
0.3412777778,0.225,0.6538461538,0.12965412,0.1207137316,0.06274872485,0.1279184479,0.3743017132,0.5461989076,0
0.3427777778,0.226,0.8269230769,0.03840284842,0.04809930178,0.02267249594,0.04554422887,0.2399173388,0.352999294,0
0.3213888889,0.569,0.6923076923,0.03817395727,0.04453064391,0.01970181044,0.04537980927,0.2590760616,0.3945992108,1
0.344,0.214,0.8653846154,0.0743387589,0.09371605896,0.05333221232,0.09207497534,0.2115125658,0.4373991252,0
0.3386111111,0.334,0.3269230769,0.06070701933,0.06780449961,0.03374250322,0.0695494903,0.2701753216,0.2123995752,0
0.3230555556,0.522,0.4038461538,0.1577568667,0.1238169123,0.06989518525,0.1315356791,0.5146390241,0.7253985492,0
0.3437222222,0.216,0.6346153846,0.06820956256,0.1110938712,0.05745193655,0.1137783624,0.1654356376,0.338999322,0
0.3442777778,0.181,0.5,0.09244659207,0.08797517455,0.04985707079,0.08927984216,0.3805679621,0.4747990504,0
0.3442222222,0.204,0.6730769231,0.04409969481,0.0563227308,0.0427946864,0.05656034199,0.1999866676,0.3211993576,0
0.3428333333,0.201,0.5769230769,0.03522380468,0.08037238169,0.04848382938,0.07760605064,0.07025531631,0.28499943,0
0.3481666667,0.203,0.2692307692,0.04023397762,0.05384018619,0.02312090129,0.04258467609,0.1885274315,0.2125995748,0
0.3492222222,0.076,0.4615384615,0.08959816887,0.1537626067,0.04974496945,0.1435383098,0.141810546,0.2845994308,1
0.3487222222,0.087,0.2115384615,0.07942522889,0.1148176881,0.03427498459,0.1042420256,0.3611092594,0.3935992128,1
0.3208888889,0.548,0.9038461538,0.06162258393,0.06314972847,0.02830558825,0.06691877672,0.4143323778,0.7253985492,1
0.3193333333,0.699,0.3076923077,0.0247965412,0.03397982933,0.009444537862,0.02548503782,0.1107059529,0.1555996888,0
0.3496111111,0.063,0.7115384615,0.06032553408,0.06889061288,0.02959475366,0.0688918119,0.2505366309,0.290999418,1
0.3447222222,0.214,0.6346153846,0.04941505595,0.06826997673,0.04276666106,0.05804011838,0.202519832,0.27499945,0
0.3438888889,0.199,0.6923076923,0.03888606307,0.04499612102,0.03562020066,0.04718842486,0.2458169455,0.3503992992,0
0.3217777778,0.564,0.6923076923,0.02838250254,0.03087664856,0.01855277171,0.03715882933,0.382034531,0.3557992884,1
0.3449444444,0.204,0.2884615385,0.2225076297,0.2732350659,0.1479177176,0.2780335416,0.3088060796,0.3375993248,0
0.3488333333,0.119,0.4038461538,0.09575279756,0.09495733126,0.0482596267,0.0975008221,0.3209919339,0.436999126,0
0.3420555556,0.224,0.6923076923,0.03784333672,0.0485647789,0.03421893392,0.04866820125,0.2680354643,0.3427993144,0
0.3216666667,0.589,0.4038461538,0.08346897253,0.1013188518,0.03917941819,0.09881617889,0.3471701887,0.6205987588,1
0.3398888889,0.413,0.8269230769,0.03257884028,0.04453064391,0.01496552884,0.03798092733,0.1926938204,0.1313997372,0
0.3426111111,0.199,0.8846153846,0.04023397762,0.04887509697,0.02177568522,0.04702400526,0.2138724085,0.2991994016,0
0.3252777778,0.654,0.7307692308,0.04743133266,0.0595810706,0.02948265232,0.05820453798,0.1192653823,0.120999758,0
0.3434444444,0.19,0.6538461538,0.03173957274,0.04965089216,0.05492965641,0.0555738244,0.2067328845,0.2807994384,0
0.3228333333,0.532,0.6538461538,0.02578840285,0.03816912335,0.02668011883,0.03535021375,0.1924138391,0.34499931,0
0.3423333333,0.206,0.9615384615,0.03837741607,0.04515128006,0.01933748108,0.04258467609,0.4155989601,1,0
0.3418888889,0.204,0.3653846154,0.08957273652,0.1607447634,0.05100610952,0.160637948,0.2177388174,0.67499865,0
0.324,0.729,0.5576923077,0.04730417091,0.06206361521,0.03186480578,0.06001315357,0.1018665422,0.1231997536,0
0.3265555556,0.595,0.5769230769,0.0268311292,0.03273855702,0.01762793565,0.0279513318,0.1911605893,0.1537996924,0
0.3415555556,0.239,0.4038461538,0.1392929807,0.1978277735,0.09483773331,0.2009207498,0.24415039,0.4561990876,0
0.3476111111,0.207,0.3461538462,0.06238555443,0.08332040341,0.04212207836,0.08220979941,0.1584427705,0.1905996188,0
0.3425,0.207,0.8846153846,0.04198880977,0.06361520559,0.01434897147,0.06527458073,0.2678421439,0.6999986,0
0.3212222222,0.58,0.4423076923,0.05892675483,0.05213343677,0.02676419483,0.05392962841,0.45014999,0.5715988568,1
0.3262777778,0.671,0.3076923077,0.1038148525,0.1033359193,0.05358444033,0.1072015784,0.2973735084,0.2857994284,0
0.3390555556,0.338,0.8076923077,0.03013733469,0.05554693561,0.02909029763,0.04916146005,0.06633557763,0.095999808,0
0.3234444444,0.568,0.3269230769,0.07914547304,0.1352986811,0.03901126618,0.1118053272,0.2014665689,0.34499931,0
0.3252222222,0.656,1,0.04450661241,0.05771916214,0.02141135587,0.06067083196,0.1945936938,0.2235995528,0
0.3343888889,0.473,0.9038461538,0.03341810783,0.06454615981,0.03236926181,0.05360078921,0.0914605693,0.0991998016,0
0.3420555556,0.221,0.3269230769,0.09326042726,0.187587277,0.0738747828,0.1732982572,0.1616558896,0.350999298,0
0.3369444444,0.422,0.5576923077,0.05216174975,0.05446082234,0.02564318144,0.05639592239,0.2129458036,0.2135995728,0
0.3402777778,0.227,0.4615384615,0.08242624619,0.07152831652,0.04391569979,0.07333114107,0.3731951203,0.4665990668,0
0.3427777778,0.199,0.9038461538,0.06706510682,0.09123351435,0.05333221232,0.08566261098,0.122105193,0.192999614,0
0.3264444444,0.672,0.2307692308,0.09168362157,0.0893716059,0.04360742111,0.09026635975,0.3266448903,0.4073991852,0
0.3211666667,0.544,0.7307692308,0.08603763988,0.07075252133,0.03371447789,0.07645511345,0.6212785814,1,1
0.322,0.536,0.5,0.08387589013,0.07137315749,0.03477944061,0.07760605064,0.4583227785,0.805998388,0
0.3432777778,0.192,0.5384615385,0.075,0.1556245151,0.1275432991,0.1529102269,0.1268315446,0.2637994724,0
0.3425,0.206,1,0.07215157681,0.09340574088,0.03262148983,0.09059519895,0.2160589294,0.499999,0
0.3230555556,0.533,0.3653846154,0.05666327569,0.08673390225,0.0797320778,0.09059519895,0.1733217785,0.3455993088,0
0.3253333333,0.66,0.3076923077,0.0759664293,0.1340574088,0.03475141528,0.1241367971,0.1881941204,0.27499945,0
0.3226666667,0.461,0.4038461538,0.03158697864,0.05275407292,0.02337312931,0.05951989477,0.166135591,0.4875990248,1
0.3446111111,0.165,0.5,0.06050356053,0.05213343677,0.02768903088,0.05688918119,0.3578028131,0.6785986428,0
0.3481666667,0.253,0.1923076923,0.09615971516,0.1104732351,0.05728378454,0.1126274252,0.2062729151,0.1941996116,0
0.3418888889,0.217,0.4615384615,0.07156663276,0.1047323507,0.04100106496,0.1019401513,0.2791480568,0.6185987628,0
0.3180555556,0.641,0.3269230769,0.08011190234,0.09123351435,0.05204304691,0.1002959553,0.2645690287,0.32999934,0
0.3199444444,0.574,1,0.02113428281,0.02715283165,0.01163051398,0.02614271621,0.1297513499,0.497999004,1
0.3426111111,0.196,0.8076923077,0.05300101729,0.08021722265,0.02976290567,0.07415323907,0.1337044197,0.3963992072,0
0.3431666667,0.205,1,0.008799593082,0.04189294026,0.009696765876,0.0412693193,0.1687420839,0.4499991,0
0.3293333333,0.538,0.4230769231,0.03334181078,0.04949573313,0.04077686228,0.0559026636,0.1520765282,0.1345997308,0
0.3479444444,0.2,0.7884615385,0.03173957274,0.04313421257,0.02157950788,0.0411048997,0.2016532231,0.1811996376,0
0.3206666667,0.631,1,0.001475076297,0.002792862684,0.001345216075,0.003617231174,0.1173255116,0.3333993332,1
0.3350555556,0.479,0.2884615385,0.06419125127,0.06997672614,0.03382657923,0.0697139099,0.1826811546,0.1525996948,0
0.3379444444,0.222,0.5576923077,0.1065106816,0.126609775,0.07799450703,0.1298914831,0.2796413572,0.3941992116,1
0.3261111111,0.668,0.3653846154,0.06752288911,0.06795965865,0.03511574463,0.07464649786,0.3520898607,0.2811994376,0
0.3207222222,0.582,0.4038461538,0.02278738555,0.07028704422,0.02059862115,0.07201578428,0.06144923672,0.3437993124,1
0.3427777778,0.182,0.6730769231,0.03812309257,0.05275407292,0.03197690712,0.05360078921,0.1742283848,0.4271991456,0
0.3207222222,0.585,1,0.008519837233,0.01287820016,0.004259850905,0.01266030911,0.1522631825,0.2125995748,1
0.3484444444,0.214,0.7692307692,0.06012207528,0.06795965865,0.02712852419,0.06839855311,0.2326911539,0.1865996268,0
0.3221111111,0.598,0.7115384615,0.03748728383,0.05321955004,0.02191581189,0.05442288721,0.2278981401,0.3233993532,1
0.3103333333,0.858,0.4807692308,0.04829603255,0.05539177657,0.0249705734,0.05836895758,0.1799013399,0.18499963,0
0.3196111111,0.587,0.6923076923,0.1137080366,0.09588828549,0.0368533154,0.09569220651,0.7713219119,1,1
0.3220555556,0.496,0.5384615385,0.04086978637,0.065321955,0.02595146012,0.06330154554,0.1616558896,0.4321991356,1
0.3419444444,0.203,0.75,0.04214140387,0.06237393328,0.02609158679,0.05968431437,0.252069862,0.6725986548,0
0.3252222222,0.653,0.7115384615,0.06981180061,0.09123351435,0.04503671319,0.09141729694,0.1200386641,0.1307997384,0
0.3420555556,0.23,0.5384615385,0.006892166836,0.009464701319,0.006894232386,0.01019401513,0.1137390841,0.3291993416,0
0.3255,0.634,0.4615384615,0.04081892167,0.04297905353,0.05509780842,0.0411048997,0.2055396307,0.32499935,0
0.3428888889,0.193,0.8076923077,0.0482706002,0.07137315749,0.04212207836,0.07053600789,0.1678488101,0.1947996104,0
0.3226111111,0.578,0.03846153846,0.005773143438,0.00543056633,0.003194888179,0.008056560342,0.2105926272,0.8693982612,0
0.3426666667,0.202,0.9230769231,0.04956765005,0.04778898371,0.02306485062,0.0559026636,0.2260249317,0.3793992412,0
0.3252222222,0.66,0.5576923077,0.0503051882,0.08347556245,0.02306485062,0.08056560342,0.1312445837,0.2711994576,0
0.3422777778,0.203,0.4807692308,0.08753814852,0.1629169899,0.05296788297,0.1502795133,0.2038130791,0.6387987224,0
0.3386666667,0.332,0.3846153846,0.0009409969481,0.001706749418,0.0009528613867,0.001315356791,0.07999466702,0.0999998,0
0.3248333333,0.648,0.09615384615,0.7087995931,0.7799844841,0.3344823721,0.7982571523,0.3253849743,0.4243991512,0
0.3440555556,0.19,0.8653846154,0.04516785351,0.05477114042,0.03306989519,0.0554094048,0.3093527098,0.3383993232,0
0.3236111111,0.569,0.5,0.06731943032,0.08316524438,0.03985202623,0.08582703058,0.2480634624,0.3675992648,0
0.3217777778,0.534,0.4423076923,0.06604781282,0.05197827773,0.02583935878,0.0555738244,0.70089994,1,0
0.3488888889,0.171,0.4615384615,0.1070701933,0.142746315,0.03595650468,0.1363038474,0.1391973868,0.1665996668,0
0.3438888889,0.194,0.6538461538,0.04951678535,0.0440651668,0.02356930665,0.04554422887,0.4120658623,0.9071981856,0
0.3211111111,0.579,0.7692307692,0.02695829095,0.03972071373,0.01869289838,0.03863860572,0.2782414506,0.3391993216,1
0.3243333333,0.713,0.7884615385,0.02917090539,0.03770364624,0.01633877025,0.03929628412,0.1495300313,0.1267997464,0
0.3196666667,0.578,1,0.1052899288,0.1526764934,0.05689142985,0.1466622821,0.228224785,0.7535984928,1
0.3201111111,0.573,0.2884615385,0.1730417091,0.2581846393,0.1327560114,0.2599473857,0.09421371909,0.4067991864,1
0.3456111111,0.175,0.5,0.0751525941,0.05849495733,0.03009920969,0.06132851036,0.6255916272,1,0
0.3442777778,0.194,0.7115384615,0.04320956256,0.04685802948,0.02491452273,0.04455771128,0.2902606493,0.3595992808,0
0.3463333333,0.146,0.5,0.05272126144,0.05740884407,0.02668011883,0.0559026636,0.3391573895,0.5761988476,0
0.3452222222,0.214,0.6346153846,0.05961342828,0.0563227308,0.03077181772,0.05902663598,0.4138990734,0.5667988664,0
0.3482222222,0.206,0.8846153846,0.01210579858,0.01582622188,0.01334005941,0.01496218349,0.0967335511,0.1461997076,0
0.3220555556,0.554,0.6730769231,0.04748219736,0.05321955004,0.03399473124,0.0555738244,0.3214052397,0.371999256,1
0.3217222222,0.57,0.6346153846,0.1122329603,0.1717610551,0.06274872485,0.1728049984,0.1990600627,0.4163991672,1
0.3448333333,0.185,0.6923076923,0.05460325534,0.06454615981,0.02833361359,0.06445248274,0.2145723618,0.3937992124,0
0.3439444444,0.207,0.5,0.02019328586,0.02823894492,0.01986996245,0.0279513318,0.2116525565,0.3415993168,0
0.3396666667,0.22,0.6153846154,0.06101220753,0.0595810706,0.03360237655,0.06412364354,0.2749816679,0.5291989416,0
0.3486666667,0.12,0.4807692308,0.04148016277,0.06439100078,0.02928647497,0.06346596514,0.1633557763,0.29499941,0
0.3235,0.493,0.6346153846,0.03575788403,0.04918541505,0.03012723502,0.04949029924,0.2187387507,0.37999924,0
0.3458888889,0.203,0.5192307692,0.09214140387,0.1255236618,0.1040300432,0.1239723775,0.2307112859,0.2465995068,0
0.3438888889,0.2,0.6153846154,0.05396744659,0.09169899147,0.05406087103,0.08862216376,0.1820611959,0.3385993228,0
0.3298333333,0.541,0.5192307692,0.05297558494,0.06889061288,0.04097303963,0.07875698783,0.1762482501,0.1381997236,0
0.3438888889,0.19,0.6730769231,0.02927263479,0.03847944143,0.02267249594,0.04044722131,0.3187320845,0.31999936,0
0.3428333333,0.217,0.2307692308,0.05691759919,0.1058184639,0.05274368029,0.1004603749,0.1933204453,0.4165991668,0
0.3436666667,0.186,0.8461538462,0.03245167854,0.0363072149,0.01507763018,0.03502137455,0.3244250383,0.4365991268,0
0.3208888889,0.548,0.7692307692,0.1134028484,0.159348332,0.0582926966,0.161460046,0.2354643024,0.7237985524,1
0.3485555556,0.109,0.4230769231,0.06098677518,0.06314972847,0.009780841881,0.0277869122,0.4694553696,1,1
0.3426111111,0.19,0.4038461538,0.1679298067,0.3078355314,0.1554285074,0.2869121999,0.1739284048,0.3277993444,0
0.3262222222,0.667,0.4423076923,0.04392166836,0.04096198604,0.02334510397,0.04242025649,0.3652889807,0.31999936,0
0.3429444444,0.194,0.75,0.05284842319,0.08704422033,0.05327616165,0.0828674778,0.07644823678,0.1937996124,0
0.334,0.493,0.2307692308,0.08072227874,0.08068269977,0.0445602825,0.08023676422,0.3022931805,0.2023995952,0
0.3220555556,0.554,0.3076923077,0.1133774161,0.1328161365,0.08514096743,0.143045051,0.3382374508,0.415999168,1
0.3448888889,0.174,0.4615384615,0.1353255341,0.1649340574,0.1124096183,0.17214732,0.2925271649,0.3785992428,0
0.3423888889,0.217,0.2884615385,0.08461342828,0.1568657874,0.07519197354,0.1409075962,0.15854943,0.3707992584,0
0.3431111111,0.197,0.7115384615,0.03082400814,0.04871993794,0.03931954487,0.04587306807,0.1702286514,0.2343995312,0
0.3173888889,0.643,0.6923076923,0.05053407935,0.06004654771,0.02984698167,0.05705360079,0.2696220252,0.3443993112,0
0.3430555556,0.19,0.7115384615,0.05389114954,0.0685802948,0.03845075949,0.06675435712,0.1306912872,0.2123995752,0
0.3228888889,0.544,0.5,0.03741098678,0.05399534523,0.03051958971,0.05261427162,0.353689754,0.4527990944,0
0.3205,0.552,0.4615384615,0.05920651068,0.05197827773,0.02715654952,0.05820453798,0.5157256183,0.8715982568,1
0.3217777778,0.572,0.6153846154,0.06297049847,0.05709852599,0.02937055098,0.06034199277,0.3746016932,0.5493989012,1
0.3490555556,0.251,0.2884615385,0.1310020346,0.1461598138,0.08116136988,0.1474843801,0.232484501,0.1815996368,0
0.3430555556,0.19,0.8076923077,0.03524923703,0.04965089216,0.03259346449,0.05244985202,0.1617958803,0.178999642,0
0.3481666667,0.208,0.7115384615,0.05765513733,0.0628394104,0.03292976851,0.06626109832,0.2499833344,0.1903996192,0
0.3343333333,0.472,0.4807692308,0.06564089522,0.08192397207,0.04601759991,0.0836895758,0.1095593627,0.1051997896,0
0.3295,0.325,0.2884615385,0.1070701933,0.1394879752,0.05417297237,0.1425517922,0.1862542497,0.52499895,1
0.3492777778,0.073,1,0.02919633774,0.03320403413,0.01348018609,0.03535021375,0.3635757616,0.4817990364,1
0.345,0.215,0.4038461538,0.0522889115,0.07152831652,0.03732974609,0.07053600789,0.2262649157,0.4255991488,0
0.337,0.42,0.2307692308,0.04150559512,0.05865011637,0.03651701138,0.05179217363,0.135544297,0.1087997824,0
0.3434444444,0.188,0.9038461538,0.02243133266,0.02870442203,0.01502157951,0.02860901019,0.3083127791,0.325999348,0
0.3417777778,0.202,0.2115384615,0.001831129196,0.002482544608,0.004203800235,0.003288391976,0.1749883341,0.499999,0
0.3434444444,0.217,0.8269230769,0.1085707019,0.09169899147,0.0411131663,0.09569220651,0.6046396907,1,0
0.3383888889,0.33,0.05769230769,0.07174465921,0.08052754073,0.03791827812,0.08138770141,0.2456636224,0.2195995608,0
0.3232222222,0.537,0.7692307692,0.02039674466,0.02311869666,0.01247127403,0.02351200263,0.2696220252,0.3925992148,0
0.3102222222,0.878,0.8846153846,0.05022889115,0.05368502715,0.02216803991,0.05738243999,0.2533164456,0.1635996728,1
0.3422222222,0.202,0.7692307692,0.01508138352,0.02125678821,0.01039739925,0.02170338704,0.3128591427,0.6655986688,0
0.3384444444,0.334,0.3461538462,0.1035096643,0.07944142746,0.04428002915,0.08878658336,0.7062262516,0.4915990168,0
0.3445,0.218,0.7307692308,0.0758138352,0.06702870442,0.029790931,0.07185136468,0.4349976668,0.72999854,0
0.3441111111,0.19,0.7115384615,0.02952695829,0.03941039566,0.02471834538,0.03880302532,0.2944270382,0.315999368,0
0.3431111111,0.19,0.6730769231,0.0274415056,0.03832428239,0.02956672832,0.03995396251,0.1583227785,0.1871996256,0
0.3494444444,0.203,0.4615384615,0.1053916582,0.1281613654,0.05960988734,0.1269319303,0.1678021465,0.191999616,0
